StartEffDate,EndEffDate,Cost,City,County,State,Zip,Svc Type,Mat,Sched,TempOrPerm,Container,Size
9/16/2021,9/24/2021,200,JONESBORO,Clayton,GA,30236,H,T,OC,Temporary,OT,YRDS-30
9/16/2021,9/22/2021,428,FRIENDSWOOD,Galveston,TX,77546,H,T,OC,Temporary,OT,YRDS-30
9/16/2021,9/24/2021,631,NEW ORLEANS,Orleans,LA,70114,H,T,OC,Temporary,OT,YRDS-30
9/16/2021,9/20/2021,402.5,LINCOLNWOOD,Cook,IL,60712,H,T,OC,Temporary,OT,YRDS-30
9/16/2021,9/27/2021,166,GLEN CARBON,Madison,IL,62034,H,T,OC,Temporary,OT,YRDS-30
9/16/2021,9/21/2021,250,WILLIAMSTOWN,Gloucester,NJ,8094,H,T,OC,Temporary,OT,YRDS-30
9/16/2021,9/23/2021,338.29,LINDON,Utah,UT,84042,H,T,OC,Temporary,OT,YRDS-30
9/16/2021,9/30/2021,423.2,MYRTLE BEACH,Horry,SC,29579,H,T,OC,Temporary,OT,YRDS-30
9/16/2021,10/19/2021,42,JUSTIN,Denton,TX,76247,DSP,WD,SOC,Permanent,OT,YRDS-30
9/16/2021,NULL,94.31,WALTHAM,Middlesex,MA,2451,DSP,C&D,SOC,Permanent,OT,YRDS-30
9/16/2021,10/15/2021,150,CUT OFF,Lafourche,LA,70345,DSP,C&D,SOC,Temporary,OT,YRDS-30
9/16/2021,10/26/2021,150,CUT OFF,Lafourche,LA,70345,DSP,C&D,SOC,Temporary,OT,YRDS-30
9/16/2021,10/26/2021,150,CUT OFF,Lafourche,LA,70345,DSP,C&D,SOC,Temporary,OT,YRDS-30
9/16/2021,NULL,91,PHILADELPHIA,Philadelphia,PA,19140,DSP,T,SOC,Permanent,CMP,YRDS-40
9/16/2021,9/20/2021,45,LAWTON,Comanche,OK,73505,DSP,T,SOC,Temporary,OT,YRDS-30
9/16/2021,NULL,42,JUSTIN,Denton,TX,76247,DSP,T,SOC,Permanent,OT,YRDS-30
9/16/2021,10/6/2021,124.86,COVINGTON,Saint Tammany,LA,70433,DSP,T,SOC,Permanent,OT,YRDS-30
9/16/2021,NULL,140.1,HOUMA,Terrebonne,LA,70360,DSP,T,SOC,Permanent,OT,YRDS-30
9/16/2021,9/30/2021,108,BRIGHTON,Adams,CO,80603,DSP,T,SOC,Permanent,OT,YRDS-30
9/17/2021,9/22/2021,258,WILLIAMSBURG,James City,VA,23188,H,T,OC,Temporary,OT,YRDS-30
9/17/2021,9/22/2021,450.05,SYRACUSE,Onondaga,NY,13219,H,T,OC,Temporary,OT,YRDS-30
9/17/2021,9/21/2021,363.12,WEST JORDAN,Salt Lake,UT,84084,H,T,OC,Temporary,OT,YRDS-30
9/17/2021,9/29/2021,363.99,GREENSBURG,Westmoreland,PA,15601,H,T,OC,Temporary,OT,YRDS-30
9/17/2021,9/18/2021,759.85,NEW ORLEANS,Orleans,LA,70129,H,T,OC,Temporary,OT,YRDS-30
9/17/2021,9/18/2021,630.94,NEW ORLEANS,Orleans,LA,70126,H,T,OC,Temporary,OT,YRDS-30
9/17/2021,9/18/2021,712.36,NEW ORLEANS,Orleans,LA,70127,H,T,OC,Temporary,OT,YRDS-30
9/17/2021,9/29/2021,170,HUNTSVILLE,Madison,AL,35816,H,T,OC,Temporary,OT,YRDS-30
9/17/2021,9/21/2021,195,MEMPHIS,Shelby,TN,38122,H,T,OC,Temporary,OT,YRDS-30
9/17/2021,9/22/2021,275,DANBURY,Fairfield,CT,6810,H,T,OC,Temporary,OT,YRDS-30
9/17/2021,9/22/2021,275,HARTFORD,Hartford,CT,6106,H,T,OC,Temporary,OT,YRDS-30
9/17/2021,9/22/2021,185,BARRE,Washington,VT,5641,H,T,OC,Temporary,OT,YRDS-30
9/17/2021,9/22/2021,220,CINCINNATI,Hamilton,OH,45255,H,T,OC,Temporary,OT,YRDS-30
9/17/2021,9/22/2021,300,HICKSVILLE,Nassau,NY,11801,H,T,OC,Temporary,OT,YRDS-30
9/17/2021,9/24/2021,675,MEMPHIS,Shelby,TN,38122,H,T,OC,Temporary,OT,YRDS-30
9/17/2021,9/22/2021,250,BAY SHORE,Suffolk,NY,11706,H,T,OC,Temporary,OT,YRDS-30
9/17/2021,9/23/2021,257.17,SPRINGFIELD,Sangamon,IL,62704,H,T,OC,Temporary,OT,YRDS-30
9/17/2021,9/21/2021,525,JACKSONVILLE,Duval,FL,32246,H,T,OC,Temporary,OT,YRDS-30
9/17/2021,9/24/2021,239.49,ALTAMONTE SPRINGS,Seminole,FL,32714,H,T,OC,Temporary,OT,YRDS-30
9/17/2021,9/24/2021,287.78,RIVERVIEW,Hillsborough,FL,33578,H,T,OC,Temporary,OT,YRDS-30
9/17/2021,9/24/2021,471.1,PALM COAST,Flagler,FL,32164,H,T,OC,Temporary,OT,YRDS-30
9/17/2021,9/24/2021,349.24,CLERMONT,Lake,FL,34711,H,T,OC,Temporary,OT,YRDS-30
9/17/2021,9/22/2021,451,SALT LAKE CITY,Salt Lake,UT,84115,H,T,OC,Temporary,OT,YRDS-30
9/17/2021,9/22/2021,539,SANDY,Salt Lake,UT,84094,H,T,OC,Temporary,OT,YRDS-30
9/17/2021,9/23/2021,345,ATLANTA,Fulton,GA,30307,H,T,OC,Temporary,OT,YRDS-30
9/17/2021,9/24/2021,344.88,LAKELAND,Polk,FL,33809,H,T,OC,Temporary,OT,YRDS-30
9/17/2021,9/24/2021,295,JAMAICA,Queens,NY,11433,H,T,OC,Temporary,OT,YRDS-30
9/17/2021,9/24/2021,200,STATESVILLE,Iredell,NC,28625,H,T,OC,Temporary,OT,YRDS-30
9/17/2021,10/29/2021,32,NORTH CHARLESTON,Charleston,SC,29418,DSP,C&D,SOC,Temporary,OT,YRDS-30
9/17/2021,10/29/2021,32,NORTH CHARLESTON,Charleston,SC,29418,DSP,C&D,SOC,Temporary,OT,YRDS-30
9/17/2021,NULL,120.3,WEST SALEM,Wayne,OH,44287,DSP,T,SOC,Temporary,OT,YRDS-30
9/17/2021,NULL,61.8,AKRON,Summit,OH,44319,DSP,T,SOC,Permanent,CMP,YRDS-15
9/17/2021,NULL,79,WESTMORELAND,Oneida,NY,13490,DSP,T,SOC,Permanent,CMP,YRDS-34
9/17/2021,NULL,75.91,MIAMI,Miami-Dade,FL,33126,DSP,T,SOC,Permanent,CMP,YRDS-30
9/17/2021,NULL,180,ELKRIDGE,Howard,MD,21075,DSP,T,SOC,Permanent,OT,YRDS-20
9/17/2021,10/31/2021,110.34,METAIRIE,Jefferson,LA,70005,DSP,T,SOC,Permanent,OT,YRDS-30
9/17/2021,10/10/2021,124.86,SLIDELL,Saint Tammany,LA,70458,DSP,T,SOC,Permanent,OT,YRDS-30
9/17/2021,10/31/2021,112.56,GRETNA,Jefferson,LA,70053,DSP,T,SOC,Permanent,OT,YRDS-30
9/17/2021,NULL,112.56,MARRERO,Jefferson,LA,70072,DSP,T,SOC,Permanent,OT,YRDS-30
9/17/2021,10/5/2021,125.46,KENNER,Jefferson,LA,70062,DSP,T,SOC,Permanent,OT,YRDS-30
9/17/2021,NULL,147.9,EVERGREEN PARK,Cook,IL,60805,DSP,T,SOC,Permanent,CMP,YRDS-30
9/18/2021,9/21/2021,610.59,HOUMA,Terrebonne,LA,70360,H,T,OC,Temporary,OT,YRDS-30
9/18/2021,NULL,60.26,CARLISLE,Cumberland,PA,17015,DSP,T,SOC,Permanent,CMP,YRDS-40
9/18/2021,9/20/2021,50,SALT LAKE CITY,Salt Lake,UT,84102,DSP,T,SOC,Temporary,OT,YRDS-30
9/18/2021,NULL,153,BARNWELL,Barnwell,SC,29812,DSP,T,SOC,Permanent,OT,YRDS-30
9/18/2021,NULL,84.68,HAMMONTON,Atlantic,NJ,8037,DSP,T,SOC,Permanent,OT,YRDS-30
9/20/2021,9/29/2021,399.7,ACWORTH,Cobb,GA,30101,H,T,OC,Temporary,OT,YRDS-30
9/20/2021,9/29/2021,746.28,LAKE CHARLES,Calcasieu,LA,70607,H,T,OC,Temporary,OT,YRDS-30
9/20/2021,9/24/2021,275,NEWINGTON,Hartford,CT,6111,H,T,OC,Temporary,OT,YRDS-30
9/20/2021,9/24/2021,300,MARVELL,Phillips,AR,72366,H,T,OC,Temporary,OT,YRDS-30
9/20/2021,9/24/2021,190,GREENSBORO,Guilford,NC,27408,H,T,OC,Temporary,OT,YRDS-30
9/20/2021,9/30/2021,285,CHERRY HILL,Camden,NJ,8003,H,T,OC,Temporary,OT,YRDS-30
9/20/2021,9/29/2021,100.39,COLORADO SPRINGS,El Paso,CO,80910,H,T,OC,Temporary,OT,YRDS-30
9/20/2021,9/28/2021,334,ROCKINGHAM,Richmond,NC,28379,H,T,OC,Temporary,OT,YRDS-30
9/20/2021,9/23/2021,750,AVONDALE,Maricopa,AZ,85323,H,T,OC,Temporary,OT,YRDS-30
9/20/2021,9/30/2021,450,ROSWELL,Fulton,GA,30076,H,T,OC,Temporary,OT,YRDS-30
9/20/2021,9/24/2021,300,CARROLLTON,Dallas,TX,75006,H,T,OC,Temporary,OT,YRDS-30
9/20/2021,9/24/2021,300,BELLPORT,Suffolk,NY,11713,H,T,OC,Temporary,OT,YRDS-30
9/20/2021,9/24/2021,475,MISHAWAKA,St Joseph,IN,46545,H,T,OC,Temporary,OT,YRDS-30
9/20/2021,9/24/2021,365,PROVO,Utah,UT,84601,H,T,OC,Temporary,OT,YRDS-30
9/20/2021,9/28/2021,505.63,SALEM,Essex,MA,1970,H,T,OC,Temporary,OT,YRDS-30
9/20/2021,9/23/2021,396.77,HOUSTON,Harris,TX,77087,H,T,OC,Temporary,OT,YRDS-30
9/20/2021,9/21/2021,65,FAYETTEVILLE,Fayette,GA,30214,DSP,T,SOC,Temporary,OT,YRDS-15
9/20/2021,10/5/2021,99,BROOKLYN,Kings,NY,11205,DSP,T,SOC,Temporary,OT,YRDS-30
9/20/2021,11/4/2021,54,BLACKSBURG,Montgomery,VA,24060,DSP,T,SOC,Temporary,OT,YRDS-30
9/20/2021,9/21/2021,55,TOPEKA,Shawnee,KS,66614,DSP,T,SOC,Temporary,OT,YRDS-30
9/20/2021,9/30/2021,252.6,TAMPA,Hillsborough,FL,33626,DSP,T,SOC,Temporary,OT,YRDS-30
9/20/2021,10/6/2021,106.11,BATON ROUGE,East Baton Rouge,LA,70805,DSP,T,SOC,Permanent,OT,YRDS-30
9/20/2021,10/7/2021,119.4,HAMMOND,Tangipahoa,LA,70403,DSP,T,SOC,Permanent,OT,YRDS-30
9/20/2021,10/6/2021,89.13,BATON ROUGE,East Baton Rouge,LA,70814,DSP,T,SOC,Temporary,OT,YRDS-30
9/20/2021,NULL,42.45,THIBODAUX,Lafourche,LA,70301,DSP,T,SOC,Permanent,OT,YRDS-30
9/20/2021,NULL,86.07,PELHAM,Shelby,AL,35124,DSP,T,SOC,Permanent,OT,YRDS-30
9/21/2021,9/24/2021,420,EAGAN,Dakota,MN,55123,H,T,OC,Temporary,OT,YRDS-30
9/21/2021,9/24/2021,145,LAS CRUCES,Dona Ana,NM,88005,H,T,OC,Temporary,OT,YRDS-30
9/21/2021,9/26/2021,275,CROMWELL,Middlesex,CT,6416,H,T,OC,Temporary,OT,YRDS-30
9/21/2021,9/24/2021,220,CINCINNATI,Hamilton,OH,45212,H,T,OC,Temporary,OT,YRDS-30
9/21/2021,9/28/2021,325,FREDERICK,Frederick,MD,21704,H,T,OC,Temporary,OT,YRDS-30
9/21/2021,9/24/2021,300,SELDEN,Suffolk,NY,11784,H,T,OC,Temporary,OT,YRDS-30
9/21/2021,9/24/2021,250,CORNELIUS,Mecklenburg,NC,28031,H,T,OC,Temporary,OT,YRDS-30
9/21/2021,9/30/2021,208.58,GREENSBORO,Guilford,NC,27407,H,T,OC,Temporary,OT,YRDS-30
9/21/2021,NULL,106,ELKRIDGE,Howard,MD,21075,DSP,SSR,SOC,Permanent,CMP,YRDS-42
9/21/2021,NULL,322.5,SPRINGFIELD,Fairfax,VA,22153,DSP,T,SOC,Permanent,OT,YRDS-30
9/21/2021,10/22/2021,80,CINCINNATI,Hamilton,OH,45215,DSP,T,SOC,Temporary,OT,YRDS-30
9/21/2021,10/7/2021,120,CINCINNATI,Hamilton,OH,45248,DSP,T,SOC,Temporary,OT,YRDS-30
9/21/2021,9/24/2021,39.5,LOUISVILLE,Jefferson,KY,40206,DSP,T,SOC,Temporary,OT,YRDS-30
9/21/2021,10/7/2021,35.37,BATON ROUGE,East Baton Rouge,LA,70807,DSP,T,SOC,Permanent,OT,YRDS-30
9/21/2021,10/6/2021,35.37,BATON ROUGE,East Baton Rouge,LA,70820,DSP,T,SOC,Permanent,OT,YRDS-30
9/21/2021,NULL,120,SCOTTSDALE,Maricopa,AZ,85259,DSP,T,SOC,Permanent,CMP,YRDS-30
9/22/2021,9/27/2021,420,EDEN PRAIRIE,Hennepin,MN,55344,H,T,OC,Temporary,OT,YRDS-30
9/22/2021,9/29/2021,467.98,FRANKFORT,Franklin,KY,40601,H,T,OC,Temporary,OT,YRDS-30
9/22/2021,9/28/2021,600,FRESNO,Fresno,CA,93720,H,T,OC,Temporary,OT,YRDS-30
9/22/2021,9/27/2021,916.96,SAN JOSE,Santa Clara,CA,95123,H,T,OC,Temporary,OT,YRDS-30
9/22/2021,9/28/2021,180,NORTH LITTLE ROCK,Pulaski,AR,72117,H,T,OC,Temporary,OT,YRDS-30
9/22/2021,9/29/2021,172.33,MESA,Maricopa,AZ,85204,H,T,OC,Temporary,OT,YRDS-30
9/22/2021,9/27/2021,304,LITTLETON,Arapahoe,CO,80120,H,T,OC,Temporary,OT,YRDS-30
9/22/2021,9/27/2021,185,GILFORD,Belknap,NH,3249,H,T,OC,Temporary,OT,YRDS-30
9/22/2021,9/27/2021,250,PARKER,Douglas,CO,80134,H,T,OC,Temporary,OT,YRDS-30
9/22/2021,9/28/2021,375,JACKSON,Hinds,MS,39204,H,T,OC,Temporary,OT,YRDS-30
9/22/2021,9/29/2021,255,CHARLOTTESVILLE,Albemarle,VA,22901,H,T,OC,Temporary,OT,YRDS-30
9/22/2021,9/24/2021,205,MOUNT PLEASANT,Charleston,SC,29466,H,T,OC,Temporary,OT,YRDS-30
9/22/2021,9/27/2021,290,CHAMPAIGN,Champaign,IL,61820,H,T,OC,Temporary,OT,YRDS-30
9/22/2021,NULL,27.71,MESQUITE,Dallas,TX,75149,DSP,T,SOC,Temporary,OT,YRDS-30
9/22/2021,NULL,190.48,UNIVERSITY PLACE,Pierce,WA,98467,DSP,T,SOC,Temporary,OT,YRDS-30
9/22/2021,10/1/2021,44.87,NASHVILLE,Davidson,TN,37219,DSP,T,SOC,Temporary,OT,YRDS-20
9/23/2021,9/28/2021,249.51,CARLSBAD,Eddy,NM,88220,H,T,OC,Temporary,OT,YRDS-30
9/23/2021,9/28/2021,300,CHAMPLIN,Hennepin,MN,55316,H,T,OC,Temporary,OT,YRDS-30
9/23/2021,9/29/2021,293.55,YONKERS,Westchester,NY,10704,H,T,OC,Temporary,OT,YRDS-30
9/23/2021,9/30/2021,295,ANNANDALE,Fairfax,VA,22003,H,T,OC,Temporary,OT,YRDS-30
9/23/2021,9/28/2021,225,ORANGEBURG,Rockland,NY,10962,H,T,OC,Temporary,OT,YRDS-30
9/23/2021,9/28/2021,443.25,LONG BEACH,Los Angeles,CA,90815,H,T,OC,Temporary,OT,YRDS-30
9/23/2021,9/28/2021,215.09,ROANOKE,Roanoke,VA,24018,H,T,OC,Temporary,OT,YRDS-30
9/23/2021,9/28/2021,712.36,NEW ORLEANS,Orleans,LA,70127,H,T,OC,Temporary,OT,YRDS-30
9/23/2021,9/24/2021,300,COMMACK,Suffolk,NY,11725,H,T,OC,Temporary,OT,YRDS-30
9/23/2021,9/27/2021,215,OLEAN,Cattaraugus,NY,14760,H,T,OC,Temporary,OT,YRDS-30
9/23/2021,9/27/2021,240,COLUMBIA,Richland,SC,29223,H,T,OC,Temporary,OT,YRDS-30
9/23/2021,9/27/2021,251,CHARLOTTE,Mecklenburg,NC,28213,H,T,OC,Temporary,OT,YRDS-30
9/23/2021,NULL,40.42,JACKSONVILLE,Duval,FL,32219,DSP,SSR,SOC,Permanent,OT,YRDS-40
9/23/2021,NULL,43.71,BATON ROUGE,East Baton Rouge,LA,70809,DSP,SSR,SOC,Permanent,CMP,YRDS-40
9/23/2021,NULL,36.5,ROBARDS,Henderson,KY,42452,DSP,T,SOC,Permanent,OT,YRDS-30
9/23/2021,10/26/2021,80,CINCINNATI,Hamilton,OH,45232,DSP,T,SOC,Temporary,OT,YRDS-30
9/23/2021,NULL,26.62,OAK CREEK,Milwaukee,WI,53154,DSP,T,SOC,Permanent,CMP,YRDS-42
9/23/2021,NULL,29.7,LOMIRA,Dodge,WI,53048,DSP,T,SOC,Permanent,CMP,YRDS-42
9/23/2021,NULL,105.06,GULFPORT,Harrison,MS,39507,DSP,T,SOC,Permanent,OT,YRDS-30
9/24/2021,9/29/2021,233,BALTIMORE,Baltimore,MD,21207,H,T,OC,Temporary,OT,YRDS-30
9/24/2021,9/29/2021,165,BEMIDJI,Beltrami,MN,56601,H,T,OC,Temporary,OT,YRDS-30
9/24/2021,9/29/2021,220,SUFFOLK,Suffolk City,VA,23435,H,T,OC,Temporary,OT,YRDS-30
9/24/2021,9/28/2021,190,ODESSA,Ector,TX,79766,H,T,OC,Temporary,OT,YRDS-30
9/24/2021,9/28/2021,175,MEMPHIS,Shelby,TN,38106,H,T,OC,Temporary,OT,YRDS-30
9/24/2021,9/29/2021,350,BROOKLYN,Kings,NY,11215,H,T,OC,Temporary,OT,YRDS-30
9/24/2021,9/29/2021,275,Cranberry Township,Butler,PA,16066,H,T,OC,Temporary,OT,YRDS-30
9/24/2021,9/29/2021,358.59,BUTLER,Morris,NJ,7405,H,T,OC,Temporary,OT,YRDS-30
9/24/2021,9/30/2021,358.59,BUTLER,Morris,NJ,7405,H,T,OC,Temporary,OT,YRDS-30
9/24/2021,9/29/2021,287.8,AUSTIN,Williamson,TX,78717,H,T,OC,Temporary,OT,YRDS-30
9/24/2021,9/29/2021,251.78,EAST RUTHERFORD,Bergen,NJ,7073,H,T,OC,Temporary,OT,YRDS-30
9/24/2021,9/29/2021,242.7,NORTH BERGEN,Hudson,NJ,7047,H,T,OC,Temporary,OT,YRDS-30
9/24/2021,9/29/2021,239.03,AUSTIN,Travis,TX,78745,H,T,OC,Temporary,OT,YRDS-30
9/24/2021,9/29/2021,205,PORTLAND,Multnomah,OR,97217,H,T,OC,Temporary,OT,YRDS-30
9/24/2021,9/29/2021,204.42,DALLAS,Dallas,TX,75244,H,T,OC,Temporary,OT,YRDS-30
9/24/2021,9/29/2021,322.97,PARAMUS,Bergen,NJ,7652,H,T,OC,Temporary,OT,YRDS-30
9/24/2021,9/28/2021,712.36,NEW ORLEANS,Orleans,LA,70127,H,T,OC,Temporary,OT,YRDS-30
9/24/2021,NULL,115,PERTH AMBOY,Middlesex,NJ,8861,DSP,T,SOC,Permanent,OT,YRDS-30
9/24/2021,NULL,48.27,AUSTELL,Cobb,GA,30168,DSP,T,SOC,Permanent,CMP,YRDS-42
9/24/2021,NULL,74.26,TAMPA,Hillsborough,FL,33606,DSP,T,SOC,Temporary,OT,YRDS-30
9/24/2021,10/6/2021,117,AUSTIN,Travis,TX,78727,DSP,T,SOC,Temporary,OT,YRDS-30
9/25/2021,9/29/2021,651,HARVEY,Jefferson,LA,70058,H,T,OC,Temporary,OT,YRDS-30
9/25/2021,9/29/2021,15,LAS VEGAS,Clark,NV,89103,DSP,T,SOC,Temporary,OT,YRDS-30
9/25/2021,NULL,44.17,MARIETTA,Cobb,GA,30064,DSP,T,SOC,Permanent,CMP,YRDS-40
9/25/2021,NULL,50.53,ACWORTH,Cobb,GA,30101,DSP,T,SOC,Permanent,CMP,YRDS-40
9/25/2021,NULL,43.94,SMYRNA,Cobb,GA,30080,DSP,T,SOC,Permanent,CMP,YRDS-40
9/25/2021,NULL,64.24,KENNESAW,Cobb,GA,30152,DSP,T,SOC,Permanent,CMP,YRDS-40
9/25/2021,NULL,50,MARIETTA,Cobb,GA,30067,DSP,T,SOC,Permanent,CMP,YRDS-40
9/25/2021,NULL,62.1,MARIETTA,Cobb,GA,30068,DSP,T,SOC,Permanent,CMP,YRDS-40
9/25/2021,NULL,62.1,MARIETTA,Cobb,GA,30068,DSP,T,SOC,Permanent,CMP,YRDS-40
9/25/2021,NULL,220.02,MARIETTA,Cobb,GA,30067,DSP,T,SOC,Permanent,CMP,YRDS-40
9/27/2021,9/30/2021,385,HIBBING,Saint Louis,MN,55746,H,T,OC,Temporary,OT,YRDS-30
9/27/2021,9/30/2021,225,VIRGINIA BEACH,Virginia Beach City,VA,23455,H,T,OC,Temporary,OT,YRDS-30
9/27/2021,9/30/2021,230.66,OVERLAND PARK,Johnson,KS,66214,H,T,OC,Temporary,OT,YRDS-30
9/27/2021,9/28/2021,303.51,ORLANDO,Orange,FL,32817,H,T,OC,Temporary,OT,YRDS-30
9/27/2021,9/29/2021,250,COLORADO SPRINGS,El Paso,CO,80909,H,T,OC,Temporary,OT,YRDS-30
9/27/2021,9/28/2021,215,WEST HARTFORD,Hartford,CT,6110,H,T,OC,Temporary,OT,YRDS-30
9/27/2021,NULL,80,HOUSTON,Harris,TX,77032,DSP,T,SOC,Permanent,OT,YRDS-10
9/27/2021,11/12/2021,126,INDIANAPOLIS,Marion,IN,46225,DSP,T,SOC,Temporary,OT,YRDS-20
9/27/2021,NULL,50.15,GLENVIEW,Cook,IL,60025,DSP,T,SOC,Permanent,OT,YRDS-30
9/27/2021,NULL,50.15,GLENVIEW,Cook,IL,60025,DSP,T,SOC,Permanent,OT,YRDS-30
9/27/2021,NULL,50.15,GLENVIEW,Cook,IL,60025,DSP,T,SOC,Permanent,OT,YRDS-30
9/27/2021,NULL,50.15,GLENVIEW,Cook,IL,60025,DSP,T,SOC,Permanent,OT,YRDS-30
9/27/2021,NULL,50.15,GLENVIEW,Cook,IL,60025,DSP,T,SOC,Permanent,OT,YRDS-30
9/27/2021,NULL,92.91,DENVER,Denver,CO,80209,DSP,T,SOC,Permanent,CMP,YRDS-30
9/28/2021,10/26/2021,65,NICHOLASVILLE,Jessamine,KY,40356,DSP,T,SOC,Temporary,OT,YRDS-30
9/28/2021,NULL,77.04,PHILADELPHIA,Philadelphia,PA,19102,DSP,T,SOC,Permanent,CMP,YRDS-20
9/28/2021,NULL,43,NEWPORT NEWS,Newport News City,VA,23603,DSP,T,SOC,Temporary,OT,YRDS-30
9/28/2021,NULL,43,NEWPORT NEWS,Newport News City,VA,23603,DSP,T,SOC,Temporary,OT,YRDS-30
9/29/2021,11/15/2021,117,SAN ANTONIO,Bexar,TX,78219,DSP,C&D,SOC,Permanent,OT,YRDS-30
9/29/2021,NULL,85,WEEHAWKEN,Hudson,NJ,7086,DSP,SSR,SOC,Permanent,OT,YRDS-30
9/29/2021,NULL,42,HOUSTON,Harris,TX,77029,DSP,T,SOC,Temporary,OT,YRDS-30
9/29/2021,NULL,48,CARROLLTON,Carroll,KY,41008,DSP,T,SOC,Temporary,OT,YRDS-30
9/29/2021,NULL,210.45,COLUMBUS,Delaware,OH,43240,DSP,T,SOC,Permanent,CMP,YRDS-35
9/29/2021,NULL,58.69,GARDENA,Los Angeles,CA,90248,DSP,T,SOC,Permanent,OT,YRDS-30
9/30/2021,9/30/2021,349,CRANBURY,Middlesex,NJ,8512,H,T,OC,Temporary,OT,YRDS-30
9/30/2021,11/10/2021,31.35,OKLAHOMA CITY,Oklahoma,OK,73149,DSP,C&D,SOC,Temporary,OT,YRDS-30
9/30/2021,10/27/2021,31.35,OKLAHOMA CITY,Oklahoma,OK,73149,DSP,C&D,SOC,Temporary,OT,YRDS-30
9/30/2021,11/10/2021,31.35,OKLAHOMA CITY,Oklahoma,OK,73149,DSP,C&D,SOC,Temporary,OT,YRDS-30
